Level|Name|School|Casting Time|Range|Area or Targets|Effect|Save or Attack|Duration|Conc|Ritual|Mats|Cost|Source|Page|Arcane Trickster|Bard|Cleric|Druid|Eldritch Knight|Paladin|Ranger|Sorcerer|Warlock|Wizard
5|Planar Binding|Abjur|1 Hr|60'|1 outsider|You attempt to bind a celestial, elemental, fey, or fiend to your service.  The creature must stay in range for entire casting time.  Target makes a save; on failure it is bound to serve you. Overpower: +Duration|Cha|24 hours|||VSM*|1000gp|PHB|265|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Raise Dead|Necro|1 Hr|Touch|1 dead creature|Bring creature back to life (dead ≤10 days) with 1 hp||Instant|||VSM*|500gp|PHB|270|FALSE|TRUE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE
5|Rary's Telepathic Bond|Divin|Act|30'|≤8 willing creatures|Create telepathic link among targets (minimum INT of 3). Targets can communicate telepathically regardless of common language and over any distance on same plane.||1 hour||YES|VSM||PHB|270|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Reincarnate|Trans|1 Hour|Touch|Dead Humanoid|Touch dead humanoid or piece of one that died in last 10 days. If it's willing to come back, Spell makes new adult body randomly determined DM or d100 roll.  See PHB for table. Creature remembers old life and retains capabilities except racial traits. ||Instant|||VSM*|1,000gp|PHB|271|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
5|Scrying|Divin|10 min|Self|1 creature|You can see and hear a particular creature you choose.  Target makes a Wis save mod'd by how well you know them.  On a failed save, you can see/hear around the target.|Wis|≤10 Min|YES||VSM|1,000gp|PHB|273|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
5|Seeming|Illus|Act|30'||make any amount of creatures look differently  (1 ft shorter/taller, thin, fat, same body type).  Details are up to you.  If unwilling, CHA save negates. Others must touch targets or spend Action to make Investigation check vs your spell DC to see through illusion.||8 hours|||VS||PHB|274|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Skill Empowerment|Trans|Act|Touch|1 willing creature|Creature gains expertise in skill of your choice (x2 proficiency)||≤1 Hr|YES||VS||XGTE|165|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Steel Wind Strike|Conj|Act|30'|≤5 creatures|Make melee spell attack up to 5 creatures in range for 6d10 force damage, then teleport to empty space within 5ft of one of the targets.|Attack|Instant|||SF|melee weapon|XGTE|166|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE
5|Swift Quiver|Trans|Bonus|Touch||On each of your turns, use bonus action to make 2 attacks with weapon that uses ammo from quiver you touch. Quiver auto replaces ammo used with these attacks.||≤1 Min|YES||VSM||PHB|279|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE
5|Synaptic Static|Ench|Act|120'|20ft rad sphere|Creatures INT 3+ take 8d6 psychic damage (INT save for 1/2).  On failed save, target has muddled thoughts for 1 min, subtracting =1d6 from attack rolls, ability checks, and CON saves to maintain concentration. Target can make INT saves at end of each turn to end.|Int|Instant|||VS||XGTE|167|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
5|Telekinesis|Trans|Act|60'|1 creature/obj|Action: target creature or object (Spellcasting ability check vs Str check if contested).  Creature:  huge or smaller, suspended in air, Restrained until end of your next turn, can move it 30' in any direction. Action maintains with checks.  Object: up to 1k lbs and do fine actions, move 30'. If carried/worn, Check to pull object away and move.|Casting ability vs. Str check|≤10 Min|YES||VS||PHB|280|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Teleportation Circle|Conj|1 Minute|10'|10' diam|Draw 10ft circle linked to permanent teleportation circle whose sequence you know.  Portal appears until end of your next turn that teleports creatures entering to linked circle.  When you learn spell, you learn sequences for 2 destinations on prime material plane. Can learn more sequences by studying for 1 minute. Cast every day for 1 year, becomes permanent.||1 round|||VM*|50gp|PHB|281|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Transmute Rock|Trans|Act|120'|40' cube|40ft cube of mud/stone, choose effect:  Rock to Mud - 1/4 move, STR save when enter/start turn. Fail = sink into mud (restrained and action to pull free). If cast on ceiling, mud falls for 4d8 bludgeoning (DEX save 1/2).  Mud to Rock = 10ft deep or less restrains creatures in rock (DEX negates and shunts to surface). Action to attempt to break free (STR DC 20) or deal 25pts to rock. ||Until dispelled|||VSM||EE|22|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Tree Stride|Conj|Act|Self||Teleport by stepping into tree and emerging from another within 500ft. Use 5ft movement ot enter tree of your size+. Use 5ft to leave tree.||≤1 Min|YES||VS||PHB|283|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE
5|Wall of Force|Evoc|Act|120'||Invisible wall can be free or floating or on surface, any orientation.  Can be 10ft rad dome/sphere or flat wall of up to ten congruent 10x10 panels. Nothing can physically pass through the wall. Immune to all damage/dispel magic.  Disintegrate destroys wall.  Wall extends to ethereal plane.||≤10 Min|YES||VSM||PHB|285|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
5|Wall of Light|Evoc|Act|120'|Wall, 60ft x 10ft x 5ft|Wall emits bright light 120ft, blocks line of sight but not creatures.  Creatures in wall when cast or at end of turn take 4d8 radiant and blinded for 1 minute (CON save for 1/2 and no blind). Blind can save at end of turn to shake. Until spell ends, you can use Action to launch beam from wall a 1 creature within 60ft of it.  Ranged spell attack (4d8 radiant).  Hit or miss, reduce length of wall by 10ft. |Con|≤10 Min|YES||VSM||XGTE|170|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
5|Wall Of Stone|Evoc|Act|120'|10 10x10 panels|You create a wall out of contiguous panels. If a creature would be surrounded, it gets a save; on success it can move up to its speed to not be enclosed.|Dex|≤10 Min|YES||VSM||PHB|287|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
5|Wrath of Nature|Evoc|Act|120'|60ft cube|Animate trees/rocks/grass in area. Grass: difficult terrain; Trees: enemies within 10ft of tree DEX save or take 4d6 slashing; Roots/Vines: at end of your turn, 1 ground creat. make STR save or become restrained (Athletics vs DC to escape); Rocks: bonus action on your turn, ranged attack to launch rock at creature (3d8 nonmagical bludgeoning, STR save or prone). |Varies|≤1 Min|YES||VS||XGTE|171|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE
6|Arcane Gate|Conj|Act|500'||Create 2 linked portals, one within 10ft of you and another within 500ft. Ring is visible/usable from one side of your choice.  Portals block vision. Rotate portal as bonus action.||≤10 Min|YES||VS||PHB|214|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Blade Barrier|Evoc|Act|90'|Wall or ring|Wall 100' long or ring 60' diameter, 20' high, 5' thick.  Creatures entering or starting turn in area take 6d10 slashing damage (save for 1/2). Wall is difficult terrain and 3/4 cover.|Dex|≤10 Min|YES||VS||PHB|218|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Bones of the Earth|Trans|Act|120'|≤6 cylindrical stone pillars|Pillars burst from ground at points you see.  If created under creature, DEX save or be lifted with it. Pillars are up to 30ft high, AC 5, 30 hp. If pushed into solid object/ceiling, creature takes 6d6 bludgeoning damage and is restrained. Restrained creature can use Action to make STR or DEX check vs your DC to move/fall off pillar.|Dex|Instant|||VS||SCAG|142|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Chain Lightning|Evoc|Act|150'|1 creature|Target take 10d8 lightning damage, save for 1/2 damage.  May target up to 3 add'l targets within 30' of primary target.  Overpower: +1 secondary target / slot lvl > 6th|Dex|Instant|||VSM||PHB|221|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
6|Circle of Death|Necro|Act|150'|60' rad sphere|8d6 necrotic damage (Con save for 1/2). 2d6 add'l dmg per spell slot > 6th|Con|Instant|||VSF|500gp|PHB|221|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Conjure Fey|Conj|1 min|90'||Summon CR 6 or lower fey or fey beast that's friendly to you and companions. Acts on its own initiative and obeys verbal commands you issue it (no action). Will defend itself. If concentration is broken, lose control and fey becomes hostile. Stays for 1 hour and cannot be dismissed.||≤1 hour|YES||VS||PHB|226|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE
6|Contingency|Evoc|10 min|Self||Choose spell of 5th level or lower with Casting time of 1 Action that targets you. Cast as part of this spell, expending slots for both. Takes effect on a trigger you specify.  Targets only you.  You can only have 1 Contingency active at a time.||10 Days|||VSF|1,500gp|PHB|227|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Create Homunculus|Trans|1 Hr|Touch||Sacrifice 2d4 hp to create homunculus (see MM).  When you finish long rest, spend up to 1/2 your HD (+con) to reduce your max hp and transfer to homonculus max hp. Lasts until you finish another long rest. ||Instant|||VSF|1,000gp|XGTE|152|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Create Undead|Necro|1 MIn|10'|up to 3 corpses of ≤med humanoids|create ghoul per corpse.  Bonus action to command them.  Control for 24 hours.||24 hours|||VSF|150gp ea|PHB|229|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
6|Disintegrate|Trans|Act|60'|1 target|10d6+40 force damage, save negates.  Overpower: +3d6 damage / lvl|Dex|Instant|||VSM||PHB|233|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
6|Drawmij's Instant Summons|Conj|1 Min|Touch|1 object|Touch object ≤10lbs and ≤6ft long.  Any time after, you can use Action to speak object name and crush sapphire component. Item instantly appears in your hand regardless of plane or distance. If creature is holding item, it doesn't appear but you learn who is holding it and roughly where they are at that moment.||Until Dispelled||YES|VSF|1,000gp|PHB|235|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Druid Grove|Abjur|10 Min|Touch|30-90ft cube|Summon spirits to protect area (excluding buldings/structures). Cast spell every day for 1 year = permanent.  Can specify creatures immune & password. Dispel magic dispells 1 effect of caster's choice. Effects include Solid Fog, Grasping Undergrowth, Grove Guardians, Gust of Wind, Spike Growth, and Wind Wall.  See XGTE for details.|Varies|24 Hrs|||VSM||XGTE|154|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Eyebite|Necro|Act|Self||Creature you see within 60ft if affected by 1 effect of your choice (WIS save negates):  Sleep, Panic, Sickened. On each of your turns, you can target another that hasn't succeeded on this save yet. Sleep = shaking or damage to wake. Panicked creatures are frightened of you, must take Dash action on turn to move away, if moves 60ft+ and out of sight, effect ends. Sickened creatures have disadv. on attack/ability checks. WIS save each turn to end. |Wis|≤1 Min|YES||VS||PHB|238|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Find The Path|Divin|1 Min|Self|Self|Find shortest physical route to fixed location.||≤1 day|YES||VSF*|100gp|PHB|240|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Flesh to Stone|Trans|Act|60'|1 Creature|Fleshy creature must make CON save. On fail, restrained as skin hardens. Must make save at end of its turns.  3 successes = spell ends. 3 fails = turned to stone for duration. If you maintain concentration for duration, petrified permanently.|Con|≤1 Min|YES||VSM||PHB|243|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
6|Forbiddance|Abjur|10 Min|Touch|40k sq ft area|Create a ward up to 40,000 sq ft big and 30ft high against magical travel. Creatures can's teleport into area or use portals/planar travel into area.  Damages celestials, elementals, fey, fiends, and undead.  Choose type when cast: when type enters or starts turn there, takes 5d10 radiant/necrotic damage. Password protects creature if uttered.||1 day||YES|VSF*|1,000gp|PHB|243|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Globe Of Invulnerability|Abjur|Act|Self|10' rad sphere|Blocks spells 5th levle or lower from entering the sphere.  Overpower:  blocks spells of 1 level higher than slot used||≤1 Min|YES||VSM||PHB|245|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
6|Guards and Wards|Abjur|10 Minutes|Touch||Protect up to 2,500 sq ft of floor space, shaped as you desire (contiguous). Specify individuals unaffected. See effects in PHB 248.||24 Hours|||VSF|10gp|PHB|248|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Harm|Necro|Act|60'|1 creature|Deals 14d6 necrotic damage, save for 1/2.  Damage cannot reduce target below 1. HP maximum is reduced by damage amount (diseased).|Con|Instant|||VS||PHB|249|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Heal|Evoc|Act|60'|1 living creature|Heals 70 hp. Ends blindness, deafness, disease.  Overpower: +10 healing / lvl||Instant|||VS||PHB|250|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Heroes' Feast|Conj|10 Min|30'|Feast for ≤12|1 Hr to consume. Cures diseases & poison, immune to poison and fear, advantage on Wis saves. +2d10 hp current/max.||24 Hrs|||VSM*|1000gp|PHB|250|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Investiture of Flame|Trans|Act|Self|30' rad|Shed bright light 30ft, immune to fire, resistance to cold, creatures moving adjacent or ending turn adjacent to you take 1d10 fire, can use your action to create 15ft long, 5ft wide line of fire dealing 4d8 fire (DEX save for 1/2) to all in line.|Dex|≤10 Min|YES||VS||EE|19|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Investiture of Ice|Trans|Act|Self|10' rad|Immune to cold and resistance to fire, ignore difficult terrain from ice/snow, ground 10ft rad around you is difficult terrain, Use your action to blast 15ft cone dealing 4d6 cold (CON save for 1/2)|Con|≤10 Min|YES||VS||EE|19|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Investiture of Stone|Trans|Act|Self|15' rad|Resistance to non-magical weapons, ignore difficult terrain made of earth or stone, move through solid earth as if it was air but can't end turn there, use Action to shake ground in 15 radius from you (DEX save or be knocked prone)|Dex|≤10 Min|YES||VS||EE|19|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Investiture of Wind|Trans|Act|Self|15' cube|Ranged weapons against you have disadvantage, you gain fly speed 60ft, use Action to create 15ft windy cube within 60ft. Creatures in cube take 2d10 bludgeoning dmg (CON save for 1/2).  Large or smaller creature failing save pushed 10ft from center.|Con|≤10 Min|YES||VS||EE|20|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Magic Jar|Necro|1 Min|Self||You transfer your soul to the container material component. You can project your soul 100ft out of container or attempt to possess another humanoid's body.  See PHB 257 for more.||Until Dispelled|||VSF|500gp|PHB|257|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Mass Suggestion|Ench|Act|60'|≤12 creatures|Language dependent. Suggest reasonable action.  Overpower: 7th (10 days), 8th (30 days), 9th (year + 1 day)|Wis|24 Hrs|||VM||PHB|258|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Mental Prison|Illus|Act|60'|1 creature|Bind creature to mental cell (5d10 psychic damage, INT save for 1/2). On fail, make area around target appear dangerous to it (you choose). Target can't see/hear beyond and is restrained.  If target is moved out of illusion, makes attack through it, or reaches through it, takes 10d10 psychic dmg and spell ends.  Immune to spell if immune to charm.|Int|≤1 Min|YES||S||XGTE|161|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Move Earth|Trans|Act|120'|VSM|Reshape dirt/sand/clay in 40ftx40ft area. Raise/lower elevation, create/fill trench, erect/flatten walls, etc.  Change cannot exceed 1/2 of area's largest dimension. Each change takes 10 min. Every 10 min, you can choose new area of terrain to affect. Cannot directly manipulate plants, natural stone, or stone constructions, though shifts can move/collapse them.||≤2 hrs|YES||VSM||PHB|263|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
6|Otiluke's Freezing Sphere|Evoc|Act|300'|60' rad|Globe of cold streaks from you to explode for 10d6 cold dmg (CON save for 1/2). Freeze watery surfaces up to 6 inches (not creautures). May trap swimmers (Action to make STR save vs spell DC to break free). Can hold globe and hurl 40ft or via sling, or set it down (explodes after 1 min).|Con|Instant|||VSM||PHB|263|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Otto's Irresistible Dance|Ench|Act|30'|1 creature|Target must use all movement to dance in place. Disadvantage on Dex saves and attacks. Enemies have advantage to hit target. Use Action to save.|Wis|≤1 Min|YES||V||PHB|264|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Planar Ally|Conj|10 min|60'||You ask cosmic being for aid.  Sends celestial, elemental, or fiend loyal to it to help you.  Appears in empty space within range. You can request specific creature by name (not guaranteed).  Creature is not under your control, but may negotiate. ||Instant|||||PHB|265|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Primordial Ward|Abjur|Act|Self|Self|You gain resistance to acid, cold, fire, lightning, and thunder damage. Reaction: if you take damage from one of those types, can choose to gain immunity to it until end of your next turn, but lose other resistances from spell (spell ends).||≤1 min|YES||VS||EE|21|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Programmed Illusion|Illus|Act|120'|30' cube|Create programmed illusion of object, creature, or other visible phenomenon within 30ft cube. You decide specifics. Can last 5 min, then dormant for 10 min, and can be re-triggered (general/detailed based on visual/audible conditions). Physical interaction reveals illusion, or Action to make investigation check vs spell DC.||Until dispelled|||VSF|25gp|PHB|269|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Scatter|Conj|Act|30'|≤5 creatures|Teleport each affected target to unoccupied space you can see within 120ft of you (on ground).  Unwilling can make WIS save to resist.|Wis|Instant|||V||XGTE|164|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Soul Cage|Necro|Reaction|60'|dead humanoid|When humanoid you can see in range dies, snatch soul into tiny cage, which you can then exploit up to 6 times then spell ends:  Steal life, QWuery Soul, Borrow EXP, Eyes of the Dead.  See XGTE||8 Hrs|||VSF|100gp|XGTE|165|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
6|Sunbeam|Evoc|Act|Self|60' line|Creatures in line blasting from you take 6d8 radiant damage and are blinded (CON save for 1/2 and not blind). Undead & oozes have disadvantage to save. For duration, you can use your Action to fire beam again. Hand also sheds bright light 30ft (dim 60ft)|Con|≤1 min|YES||VSM||PHB|279|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
6|Tenser's Transformation|Trans|Act|Self||You can't cast spells but gain benefits: 50 temp hp, advantage on attack rolls with simple & martial weapons, +2d12 force daamge on weapon attacks, proficiency with all armor, shields, simple & martial weapons; proficiency in STR/CON saves, can attack twice with Attack action.  When spell ends,  CON save DC 15 or suffer 1 level of exhaustion.|Con|≤10 Min|YES||VSM||XGTE|168|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Transport via Plants|Conj|Act|10'|2 Large+ plants|Create link between large+ inanimate plant in range and another plant on same plane. Must have seen or touched the destination plant before. For duration, creature can step into plant and exit destination plant using 5ft movement.||1 round|||VS||PHB|283|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|True Seeing|Divin|Act|Touch|1 willing creature|Target has truesight, notices secret doors, and can see into the ethereal plane, at a range of 120'||1 Hr|||VSM*|25gp|PHB|284|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
6|Wall of Ice|Evoc|Act|120'|dome/sphere or wall|Create dome/sphere (10ft rad) or up to ten contiguous 10x10x1 ft panels.  If wall is placed on creeature's space, it takes 10d6 cold damage and is pushed to one side of wall (DEX save for 1/2 dmg). Each 10ft section has AC 12, 30 hp, vulnerable to fire. If damaged to 0 hp, section leaves hole of freezing air. First time creature moves through air on turn, takes 5d6 cold dmg (CON save for 1/2).|Dex|≤10 min|YES||VSM||PHB|285|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
6|Wall of Thorns|Conj|Act|120'|Wall or circle|Wall (60x10x5 ft) or 20ft diam circle, 20ft high, 5ft thick, blocks line of sight. Creature in area when appears take 7d8 piercing damage (DEX save for 1/2). 1/4 movement through wall. Entering/ending turn in wall take 7d8 slashing damage (DEX save for 1/2).  Overpower: +1d8 to both dmg types per level above 6th.|Dex|≤10 min|YES||VSM||PHB|287|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Wind Walk|Trans|1 minute|30'|You + ≤10 others|Targets assume gaseous form, fly speed of 300ft, and resistance to nonmagical weapons. The only action targets can take are Dash or revert to normal (1 minute, incapacitated). If spell still active, can spend 1 minute to revert back to cloud form. If cloud when spell ends, slowly floats down 60ft per round for 1 minute.||8 hours|||VSM||PHB|288|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
6|Word of Recall|Conj|Act|5'||You and up to 5 willing creatures in range teleport to previously designated sanctuary, appearing in nearest unoccupied space. Santuary bust be pre-designated via this spell & must be dedicated to or strongly linked to your diety.||Instant|||||PHB|289|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
7|Conjure Celestial|Conj|1 Minute|90'||Conjure Celestial CR 4 or lower. Friendly to you and allies, acts on own initiative, obeys verbal commands you give (no action). Defends itself otherwise.  Overpower:  9th lvl slot = CR 5||≤1 Hour|YES||VS||PHB|225|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
7|Crown of Stars|Evoc|Act|Self||7 star-like motes orbit your head. Bonus action to send 1 mote at creature/object within 120ft of you as ranged spell attack.  On hit, 4d12 radiant. Spell ends if motes all motes used. 4+ motes shed bright light 30ft rad, 1-3 motes dim light 30ft rad. Overpower: +2 motes per slot above 7th.|Attack|1 Hr|||VS||XGTE||FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
7|Delayed Blast Fireball|Evoc|Act|150'|20' radius sphere|12d6 fire damage, +1d6 per round it was delayed.  Overcharge: +1d6 base damage / lvl|Dex|≤1 Min|YES||VSM||PHB|230|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
7|Divine Word|Evoc|Bonus|30'|Creatures you can see|Choose any number of creatures you can see. Those that can hear you make CHA save to avoid.  50hp or less = deafened for 1 min; 40 hp or less = deafened and blinded for 10 mIn; 30 p or less, blinded, deafened, stunned for 1 Hour; 20 HP or less = killed.  Celestial, ememental, fey, or fiend failing save is forced back to plane of origin and can't return for 24 hrs.|Cha|Instant|||V||PHB|234|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
7|Etherealness|Trans|Act|Self|Self|Enter the border Ethereal and can only interact with Ethereal things.  Overpower: +3 creatures per level||≤8 Hrs|||VS||PHB|238|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
7|Finger Of Death|Necro|Act|60'|1 creature|Deals 7d8 +30 necrotic damage, save for 1/2.  Humanoid killed rises as zombie next turn.|Con|Instant|||VS||PHB|241|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
7|Fire Storm|Evoc|Act|150'|Ten 10' cubes|Cubes must be adjacent to another.  7d10 fire damage, save for 1/2.  May choose not to affect plant life.|Dex|Instant|||VS||PHB|241|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE
7|Forcecage|Evoc|Act|100'|cubed cage or box of force|Forcecage extends to ethereal plane, cannot be dispelled. Cage = ≤20ft on side, 1/2 inch diam bars 1/2 inch apart.  Box prison = 10ft on side and solid (blocks spells and matter). Those caught in area are trapped (no save). Partially inside or too large are shunted out. Teleporting/plane travel out requires CHA save or effort is wasted.|Cha|1 hour|||VSF|1,500gp|PHB|243|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
7|Mirage Arcane|Illus|10 Minutes|Sight|Terrain in area ≤1 mile sq.|Terrain looks, sounds, smells, feels like other type of terrain.  Can turn clear ground into difficult terrain or vice versa or impede movement. Can create/remove structures.||10 Days|||VS||PHB|260|FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
7|Mordenkainen's Magnificent Mansion|Conj|1 Minute|300'|Magical mansion|Conjure dwelling, floorplan up to fifty 10x10 cubes. Furnished/decorated as you choose. Food = 9 course banquet for 100 people. Staff of 100 transluscent servants serve you. Conjured items/servants cannot leave mansion.||24 Hours|||VSF|15gp|PHB|261|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
7|Mordenkainen's Sword|Evoc|Act|60'|hovering sword|Sword deals 3d10 force damage. Use bonus action to move sword 20' and attack.|Attack|≤1 Min|YES||VSF|250gp|PHB|262|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
7|Plane Shift|Conj|Act|Touch|You+ ≤8 willing creatures|Targets transported to another plane. You choose destination or teleportation circle. Can use spell to banish unwilling creatures to another plane. Melee spell attack. On hit, creature makes CHA save, teleported on fail.|Cha|Instant|||VSF|250gp|PHB|266|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
7|Power Word: Pain|Ench|Act|60'|1 creature|Target with ≤100 hp subject to pain. Speed capped at 10ft, disadvantage on attack rolls, ability checks, saves other than CON. If tries to cast spell, must make CON save or spell wasted. Can make CON save at end of its turn to end.  No effect it target is immune to charm.|Con|Instant|||V||XGTE|163|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
